order_id,customer_id,order_date,order_status,channel,payment_method
O0008236,C04384,2025-09-29,Concluído,App,Boleto
O0008237,C04384,2025-09-13,Concluído,App,Carteira digital
O0008238,C04384,2025-11-06,Concluído,Site,Cartão
O0008239,C04774,2024-11-22,Concluído,App,Boleto
O0008240,C04774,2025-09-08,Cancelado,Site,Cartão
O0008241,C04774,2025-07-31,Concluído,Site,PIX
O0008242,C04774,2023-05-25,Concluído,Site,Cartão
O0008243,C04774,2024-03-30,Concluído,Marketplace,Carteira digital
O0008244,C04774,2025-04-09,Concluído,Site,Boleto
O0008245,C04774,2025-09-19,Concluído,App,Cartão
O0008246,C04774,2023-04-29,Concluído,Site,Cartão
O0008247,C04774,2023-02-25,Concluído,App,Carteira digital
O0008248,C04774,2023-01-05,Concluído,Site,Cartão
O0008249,C04774,2025-11-27,Concluído,Site,PIX
O0008250,C04774,2025-08-16,Concluído,Marketplace,Cartão
O0008251,C02041,2025-09-28,Concluído,App,Boleto
O0008252,C02041,2025-12-22,Concluído,Site,Carteira digital
O0008253,C02041,2025-10-13,Concluído,Site,PIX
O0008254,C02041,2025-10-12,Concluído,App,Carteira digital
O0008255,C03290,2025-07-30,Concluído,App,Cartão
O0008256,C03290,2025-07-27,Concluído,Site,PIX
O0008257,C03290,2025-11-21,Concluído,Site,PIX
O0008258,C03290,2025-09-18,Concluído,Marketplace,Boleto
O0008259,C03290,2025-11-24,Concluído,App,Cartão
O0008260,C02914,2024-07-19,Concluído,Site,Cartão
O0008261,C02914,2023-09-22,Concluído,App,Cartão
O0008262,C02914,2025-07-16,Concluído,App,Cartão
O0008263,C02914,2024-06-27,Concluído,Site,Cartão
O0008264,C04978,2025-12-31,Cancelado,Marketplace,Boleto
O0008265,C03765,2025-07-30,Concluído,App,Cartão
O0008266,C03765,2025-09-11,Concluído,Site,Boleto
O0008267,C02912,2024-09-25,Concluído,App,Carteira digital
O0008268,C02912,2025-04-08,Devolvido,App,PIX
O0008269,C03245,2025-12-26,Concluído,Site,Boleto
O0008270,C03245,2025-12-29,Concluído,Marketplace,PIX
O0008271,C03245,2025-12-30,Concluído,Marketplace,Cartão
O0008272,C03245,2025-12-28,Concluído,Site,PIX
O0008273,C03245,2025-12-31,Concluído,Marketplace,Carteira digital
O0008274,C03245,2025-12-31,Concluído,Site,Cartão
O0008275,C03245,2025-12-25,Concluído,App,Carteira digital
O0008276,C03245,2025-12-25,Concluído,Marketplace,Cartão
O0008277,C03245,2025-12-25,Concluído,App,Cartão
O0008278,C03245,2025-12-29,Concluído,App,Cartão
O0008279,C03245,2025-12-29,Concluído,App,Cartão
O0008280,C03245,2025-12-31,Concluído,Site,Cartão
O0008281,C00048,2023-11-15,Concluído,App,Cartão
O0008282,C03139,2023-10-28,Concluído,Site,PIX
O0008283,C03139,2024-12-16,Concluído,Marketplace,PIX
O0008284,C03139,2024-07-16,Concluído,Marketplace,Cartão
O0008285,C03139,2025-09-10,Concluído,Site,PIX
O0008286,C03139,2024-06-01,Concluído,Site,PIX
O0008287,C03139,2025-10-14,Concluído,Site,Cartão
O0008288,C03131,2024-11-30,Concluído,Site,Cartão
O0008289,C01167,2025-08-30,Concluído,Marketplace,PIX
O0008290,C01167,2025-07-05,Concluído,App,Cartão
O0008291,C00962,2024-01-15,Concluído,Site,Boleto
O0008292,C00962,2025-06-04,Concluído,Marketplace,Boleto
O0008293,C00962,2023-07-20,Concluído,Site,Cartão
O0008294,C00636,2025-04-08,Concluído,Site,Cartão
O0008295,C00636,2025-05-04,Concluído,Site,Cartão
O0008296,C00636,2025-07-27,Concluído,Marketplace,PIX
O0008297,C00636,2025-06-02,Concluído,App,Cartão
O0008298,C00636,2025-01-26,Concluído,App,Cartão
O0008299,C04470,2024-03-04,Concluído,App,Cartão
O0008300,C04470,2024-03-21,Concluído,App,Carteira digital
O0008301,C04470,2025-07-04,Cancelado,App,PIX
O0008302,C00587,2025-02-07,Concluído,Marketplace,Carteira digital
O0008303,C00587,2024-08-30,Concluído,Marketplace,PIX
O0008304,C03499,2024-12-24,Concluído,Site,PIX
O0008305,C03499,2025-09-25,Concluído,Site,Cartão
O0008306,C03499,2025-02-21,Concluído,App,Cartão
O0008307,C01849,2025-06-12,Concluído,Site,Cartão
O0008308,C01849,2025-05-15,Concluído,Marketplace,PIX
O0008309,C01849,2025-06-09,Concluído,Site,Cartão
O0008310,C01849,2025-10-23,Concluído,Site,Cartão
O0008311,C01849,2024-04-13,Concluído,Site,Cartão
O0008312,C01738,2025-08-24,Concluído,Site,Cartão
O0008313,C01738,2025-02-20,Cancelado,Site,PIX
O0008314,C01738,2025-07-28,Concluído,Site,Cartão
O0008315,C00140,2024-10-16,Concluído,Site,Cartão
O0008316,C00140,2025-12-22,Concluído,App,PIX
O0008317,C04554,2024-11-21,Concluído,Site,PIX
O0008318,C04554,2024-12-06,Concluído,Site,Cartão
O0008319,C04554,2024-10-10,Concluído,Site,Cartão
O0008320,C04554,2025-03-09,Concluído,App,Cartão
O0008321,C04554,2025-02-02,Concluído,App,Carteira digital
O0008322,C04554,2023-11-01,Concluído,Site,Cartão
O0008323,C02038,2025-11-13,Concluído,App,Cartão
O0008324,C02038,2025-12-23,Concluído,Site,PIX
O0008325,C03510,2024-01-19,Concluído,Site,Carteira digital
O0008326,C03510,2023-02-22,Concluído,App,PIX
O0008327,C03510,2024-12-12,Concluído,Site,PIX
O0008328,C04726,2025-06-11,Concluído,App,Carteira digital
O0008329,C04726,2025-10-01,Concluído,Site,Carteira digital
O0008330,C04726,2025-11-21,Concluído,Marketplace,Carteira digital
O0008331,C04450,2024-07-27,Concluído,Site,Cartão
O0008332,C01988,2025-07-05,Concluído,Site,Cartão
O0008333,C01988,2025-09-05,Concluído,Site,PIX
O0008334,C01988,2025-06-23,Concluído,Site,Carteira digital
O0008335,C01988,2025-07-24,Concluído,Marketplace,Cartão
O0008336,C04010,2024-02-15,Concluído,Marketplace,Cartão
O0008337,C04010,2024-09-02,Concluído,App,Cartão
O0008338,C01893,2024-03-24,Concluído,App,Cartão
O0008339,C04707,2025-06-26,Concluído,Marketplace,Cartão
O0008340,C04707,2025-05-03,Concluído,Marketplace,Cartão
O0008341,C04707,2025-12-01,Concluído,App,Carteira digital
O0008342,C02497,2025-06-28,Concluído,Marketplace,Cartão
O0008343,C02497,2025-01-15,Concluído,Site,Cartão
O0008344,C02497,2024-11-01,Concluído,Site,Cartão
O0008345,C02497,2024-01-09,Concluído,Site,Cartão
O0008346,C03829,2025-06-25,Concluído,Site,Cartão
O0008347,C03007,2025-11-11,Concluído,App,Cartão
O0008348,C03007,2025-08-02,Concluído,Site,PIX
O0008349,C03007,2025-09-20,Concluído,Marketplace,Boleto
O0008350,C03007,2025-10-28,Cancelado,Site,PIX
O0008351,C03007,2025-11-20,Concluído,Site,PIX
O0008352,C03007,2025-07-26,Concluído,Site,Cartão
O0008353,C01656,2025-06-08,Concluído,Marketplace,PIX
O0008354,C03970,2025-12-22,Concluído,Site,PIX
O0008355,C03970,2025-12-19,Concluído,Site,Boleto
O0008356,C03970,2025-12-25,Concluído,Site,Carteira digital
O0008357,C04405,2024-09-11,Concluído,Marketplace,Carteira digital
O0008358,C04405,2025-06-22,Concluído,Site,Cartão
O0008359,C04021,2025-12-12,Cancelado,Site,PIX
O0008360,C04021,2024-03-31,Concluído,Site,Cartão
O0008361,C02111,2025-05-07,Concluído,Marketplace,PIX
O0008362,C02111,2025-06-13,Concluído,Marketplace,PIX
O0008363,C02111,2025-04-08,Concluído,Site,Cartão
O0008364,C04122,2025-10-28,Devolvido,App,Cartão
O0008365,C04122,2025-12-13,Concluído,App,Cartão
O0008366,C04122,2025-12-12,Concluído,Marketplace,Cartão
O0008367,C04122,2025-07-18,Concluído,Site,Boleto
O0008368,C04122,2025-08-04,Concluído,Site,Cartão
O0008369,C04282,2025-07-22,Concluído,App,Boleto
O0008370,C04282,2025-08-28,Concluído,Marketplace,PIX
O0008371,C04282,2025-08-20,Concluído,Marketplace,Boleto
O0008372,C00977,2025-06-14,Concluído,Site,Cartão
O0008373,C00977,2025-06-05,Concluído,Site,Cartão
O0008374,C04403,2025-08-31,Concluído,Marketplace,PIX
O0008375,C01622,2025-12-26,Concluído,Site,Carteira digital
O0008376,C00441,2023-01-22,Concluído,Site,Boleto
O0008377,C00316,2025-05-24,Concluído,Marketplace,PIX
O0008378,C00316,2025-04-08,Concluído,Site,Cartão
O0008379,C03670,2024-10-30,Concluído,Marketplace,Cartão
O0008380,C03670,2025-08-20,Concluído,Marketplace,Cartão
O0008381,C03670,2023-01-13,Concluído,Site,Cartão
O0008382,C03670,2025-01-11,Concluído,Site,Boleto
O0008383,C03670,2025-02-10,Cancelado,Site,Carteira digital
O0008384,C03670,2025-10-14,Devolvido,Site,Cartão
O0008385,C03670,2025-11-25,Concluído,Site,PIX
O0008386,C03670,2025-07-26,Concluído,Marketplace,Boleto
O0008387,C02199,2024-06-13,Concluído,App,PIX
O0008388,C02199,2024-04-22,Concluído,Site,Cartão
O0008389,C02199,2024-12-03,Concluído,Site,Cartão
O0008390,C02199,2023-09-04,Concluído,Site,Cartão
O0008391,C02199,2023-01-29,Concluído,Marketplace,Cartão
O0008392,C03265,2025-06-17,Devolvido,Site,Cartão
O0008393,C03265,2023-03-31,Concluído,Site,Cartão
O0008394,C02334,2025-10-01,Concluído,Site,PIX
O0008395,C02334,2025-05-18,Concluído,Site,Cartão
O0008396,C02334,2025-11-16,Concluído,App,Cartão
O0008397,C02334,2025-08-12,Concluído,Site,Cartão
O0008398,C02334,2025-07-25,Concluído,App,Boleto
O0008399,C02334,2025-03-24,Concluído,App,Cartão
O0008400,C02334,2025-06-02,Concluído,App,Cartão
O0008401,C02334,2025-01-02,Concluído,App,Boleto
O0008402,C00765,2025-10-02,Concluído,Site,PIX
O0008403,C03590,2024-09-07,Concluído,Site,Cartão
O0008404,C03590,2024-12-15,Concluído,App,PIX
O0008405,C04088,2024-01-02,Concluído,Site,Cartão
O0008406,C02116,2024-09-30,Concluído,App,Boleto
O0008407,C02116,2025-09-26,Concluído,Site,Cartão
O0008408,C02116,2024-09-12,Concluído,Site,PIX
O0008409,C01421,2023-12-25,Concluído,Site,PIX
O0008410,C01421,2025-10-06,Cancelado,Site,Carteira digital
O0008411,C01421,2023-12-06,Concluído,Site,Boleto
O0008412,C01684,2024-10-01,Concluído,Marketplace,PIX
O0008413,C01684,2025-10-05,Concluído,Marketplace,Carteira digital
O0008414,C03799,2024-10-12,Concluído,Marketplace,PIX
O0008415,C02605,2025-06-06,Concluído,Site,Carteira digital
O0008416,C02605,2024-09-26,Concluído,App,Boleto
O0008417,C02605,2025-11-22,Concluído,Site,PIX
O0008418,C01428,2025-05-06,Concluído,Site,Cartão
O0008419,C01428,2025-09-21,Concluído,Site,Cartão
O0008420,C04685,2025-11-26,Concluído,App,Cartão
O0008421,C03686,2025-11-21,Concluído,Marketplace,Carteira digital
O0008422,C04816,2023-12-23,Concluído,Site,Carteira digital
O0008423,C04816,2024-04-02,Concluído,Site,Cartão
O0008424,C04816,2023-09-27,Concluído,Site,Cartão
O0008425,C04816,2025-01-05,Concluído,Marketplace,Cartão
O0008426,C00729,2023-09-11,Concluído,Site,PIX
O0008427,C00729,2023-12-19,Concluído,Marketplace,Carteira digital
O0008428,C00729,2024-05-11,Concluído,Site,Boleto
O0008429,C00729,2024-01-27,Concluído,Site,Carteira digital
O0008430,C00999,2025-03-27,Concluído,Site,Carteira digital
O0008431,C00999,2025-01-27,Concluído,Site,Cartão
O0008432,C02805,2023-06-12,Concluído,Site,Cartão
O0008433,C02805,2024-05-10,Concluído,Site,Cartão
O0008434,C02805,2024-07-13,Concluído,Site,PIX
O0008435,C02805,2024-07-17,Concluído,Site,Cartão
O0008436,C02805,2024-03-19,Concluído,Site,Carteira digital
O0008437,C02805,2024-05-15,Concluído,App,Cartão
O0008438,C02805,2024-01-23,Concluído,App,PIX
O0008439,C02805,2024-03-10,Concluído,Site,PIX
O0008440,C02805,2024-02-04,Concluído,Site,Carteira digital
O0008441,C02805,2025-01-23,Concluído,Site,Cartão
O0008442,C02805,2025-05-13,Concluído,Marketplace,Cartão
O0008443,C02805,2024-08-11,Concluído,App,Carteira digital
O0008444,C00008,2025-05-08,Concluído,Site,Cartão
O0008445,C00008,2025-02-18,Concluído,Site,Carteira digital
O0008446,C00008,2025-06-06,Concluído,Site,Cartão
O0008447,C00008,2025-05-08,Concluído,Site,Cartão
O0008448,C00008,2024-07-20,Concluído,Site,Cartão
O0008449,C02312,2025-11-10,Concluído,Site,Boleto
O0008450,C02312,2025-11-10,Concluído,Site,PIX
O0008451,C02312,2025-11-14,Concluído,App,Cartão
O0008452,C02312,2025-10-08,Concluído,App,Cartão
O0008453,C02312,2025-11-06,Cancelado,App,Cartão
O0008454,C02312,2025-11-25,Concluído,Marketplace,PIX
O0008455,C02312,2025-10-10,Concluído,Marketplace,Carteira digital
O0008456,C02312,2025-11-08,Concluído,Site,PIX
O0008457,C02312,2025-09-28,Concluído,Site,Boleto
O0008458,C02312,2025-12-21,Concluído,App,Cartão
O0008459,C01889,2025-09-15,Concluído,App,PIX
O0008460,C01889,2024-01-23,Devolvido,App,PIX
O0008461,C00764,2025-07-30,Concluído,App,Cartão
O0008462,C00764,2024-02-04,Concluído,Marketplace,PIX
O0008463,C00764,2024-10-26,Concluído,App,PIX
O0008464,C00764,2024-11-12,Concluído,Site,PIX
O0008465,C01600,2024-06-10,Concluído,Site,Boleto
O0008466,C01600,2024-02-29,Concluído,App,Cartão
O0008467,C02884,2025-06-18,Concluído,App,Cartão
O0008468,C04868,2024-05-30,Concluído,Site,PIX
O0008469,C04868,2025-06-01,Concluído,Site,PIX
O0008470,C04182,2024-10-22,Concluído,Site,Carteira digital
O0008471,C03126,2024-10-07,Concluído,Site,Carteira digital
O0008472,C00666,2025-02-19,Concluído,Marketplace,PIX
O0008473,C00666,2024-11-22,Concluído,Site,Cartão
O0008474,C04203,2023-04-05,Concluído,App,Carteira digital
O0008475,C00741,2024-07-07,Concluído,Site,Cartão
O0008476,C00741,2023-06-23,Concluído,Site,Cartão
O0008477,C03998,2023-08-31,Concluído,Site,PIX
O0008478,C03998,2023-01-15,Concluído,Site,Cartão
O0008479,C03998,2024-09-05,Concluído,Site,Carteira digital
O0008480,C03998,2025-01-15,Concluído,App,Cartão
O0008481,C04688,2025-09-27,Concluído,Site,Cartão
O0008482,C04688,2024-11-10,Concluído,Site,PIX
O0008483,C04688,2024-08-05,Concluído,Site,Cartão
O0008484,C04650,2025-03-27,Concluído,App,Boleto
O0008485,C00972,2025-08-30,Concluído,App,Cartão
O0008486,C00209,2024-10-28,Concluído,Site,PIX
O0008487,C00209,2025-02-15,Concluído,App,Carteira digital
O0008488,C04928,2023-06-04,Concluído,Marketplace,Cartão
O0008489,C04928,2025-08-18,Concluído,Site,PIX
O0008490,C02053,2025-11-30,Concluído,App,Boleto
O0008491,C02384,2024-06-26,Concluído,Site,PIX
O0008492,C02384,2024-10-26,Concluído,Marketplace,PIX
O0008493,C02384,2023-12-24,Concluído,Site,Cartão
O0008494,C02384,2024-11-22,Concluído,Site,Carteira digital
O0008495,C02384,2023-10-16,Concluído,Site,Carteira digital
O0008496,C02420,2024-03-22,Concluído,Site,Cartão
O0008497,C02659,2024-09-09,Concluído,App,Cartão
O0008498,C02659,2025-03-06,Concluído,Marketplace,Boleto
O0008499,C02659,2025-07-20,Concluído,App,Cartão
O0008500,C04462,2025-06-08,Concluído,Marketplace,PIX
O0008501,C03185,2025-07-04,Concluído,Site,Cartão
O0008502,C02812,2023-07-23,Cancelado,Site,PIX
O0008503,C02219,2024-05-04,Concluído,Marketplace,Cartão
O0008504,C03985,2023-08-23,Concluído,Site,Boleto
O0008505,C03985,2024-05-20,Concluído,Site,Carteira digital
O0008506,C03039,2023-02-18,Concluído,App,Carteira digital
O0008507,C01598,2024-03-14,Concluído,Site,PIX
O0008508,C03594,2025-12-29,Concluído,Site,PIX
O0008509,C03594,2025-12-30,Concluído,Marketplace,PIX
O0008510,C01941,2025-05-16,Concluído,Site,Cartão
O0008511,C02121,2024-03-10,Concluído,Marketplace,Cartão
O0008512,C01778,2025-01-20,Concluído,App,Cartão
O0008513,C01778,2025-07-10,Concluído,Site,PIX
O0008514,C00507,2025-12-12,Concluído,Marketplace,PIX
O0008515,C03919,2025-10-30,Concluído,Site,Cartão
O0008516,C01224,2025-12-26,Concluído,Site,Cartão
O0008517,C01224,2025-11-22,Concluído,Site,Cartão
O0008518,C04615,2023-12-12,Concluído,Site,Carteira digital
O0008519,C00570,2024-10-28,Concluído,App,Cartão
O0008520,C00570,2024-09-17,Concluído,Marketplace,PIX
O0008521,C00570,2025-05-12,Concluído,App,Cartão
O0008522,C00709,2025-04-25,Concluído,Marketplace,Cartão
O0008523,C00709,2025-11-21,Concluído,Site,Cartão
O0008524,C00709,2023-01-15,Concluído,Site,PIX
O0008525,C00709,2025-03-29,Concluído,Marketplace,PIX
O0008526,C01872,2025-05-02,Concluído,Marketplace,Boleto
O0008527,C04651,2025-08-24,Concluído,App,PIX
O0008528,C04651,2024-10-12,Concluído,Marketplace,Boleto
O0008529,C01590,2025-11-16,Concluído,Marketplace,Cartão
O0008530,C01590,2025-11-11,Concluído,Marketplace,Boleto
O0008531,C01590,2025-12-03,Concluído,Site,Cartão
O0008532,C01740,2023-08-09,Concluído,Site,Cartão
O0008533,C01740,2024-12-09,Concluído,Site,PIX
O0008534,C01276,2023-10-26,Concluído,App,Cartão
O0008535,C01130,2023-07-02,Concluído,Site,Cartão
O0008536,C01130,2024-03-31,Concluído,Site,Cartão
O0008537,C01298,2024-05-13,Concluído,Marketplace,Cartão
O0008538,C01298,2025-12-18,Concluído,App,Cartão
O0008539,C02001,2025-07-18,Concluído,Marketplace,Carteira digital
O0008540,C02001,2024-12-31,Concluído,App,Cartão
O0008541,C02001,2024-07-19,Concluído,Marketplace,Carteira digital
O0008542,C02001,2025-10-07,Devolvido,Site,Cartão
O0008543,C02001,2024-08-25,Concluído,App,PIX
O0008544,C02001,2025-05-16,Concluído,App,Carteira digital
O0008545,C01461,2025-08-20,Concluído,App,Cartão
O0008546,C01461,2025-12-09,Concluído,Site,PIX
O0008547,C04249,2023-07-29,Concluído,App,Cartão
O0008548,C04249,2024-08-25,Concluído,Site,Carteira digital
O0008549,C04590,2024-10-17,Concluído,Marketplace,Cartão
O0008550,C04590,2024-03-04,Concluído,App,PIX
O0008551,C04590,2023-08-02,Concluído,App,Carteira digital
O0008552,C04590,2025-03-25,Concluído,Site,Carteira digital
O0008553,C04590,2025-06-17,Concluído,App,Carteira digital
O0008554,C04590,2024-10-01,Concluído,Site,Carteira digital
O0008555,C04590,2024-01-18,Concluído,Site,Cartão
O0008556,C04590,2024-06-03,Concluído,Site,PIX
O0008557,C04590,2023-07-16,Concluído,Site,Cartão
O0008558,C04590,2025-02-18,Concluído,Marketplace,Cartão
O0008559,C04590,2023-06-08,Concluído,Marketplace,PIX
O0008560,C04590,2025-06-11,Concluído,Site,PIX
O0008561,C04590,2024-04-16,Concluído,App,PIX
O0008562,C04590,2023-07-22,Concluído,App,PIX
O0008563,C04590,2024-08-17,Concluído,Marketplace,Cartão
O0008564,C04590,2023-06-19,Concluído,Marketplace,Cartão
O0008565,C04590,2024-05-15,Concluído,App,PIX
O0008566,C04590,2024-04-15,Concluído,App,Cartão
O0008567,C00378,2025-12-16,Concluído,App,Carteira digital
O0008568,C01581,2024-04-09,Concluído,Site,Cartão
O0008569,C01581,2023-01-10,Concluído,Site,Cartão
O0008570,C00564,2025-03-14,Concluído,Site,Cartão
O0008571,C00564,2024-11-09,Concluído,Site,Cartão
O0008572,C02712,2024-10-05,Concluído,Site,Carteira digital
O0008573,C02712,2024-07-09,Concluído,Marketplace,PIX
O0008574,C04319,2024-04-13,Concluído,Site,Carteira digital
O0008575,C01252,2024-04-18,Concluído,Site,Carteira digital
O0008576,C01252,2025-09-04,Concluído,Site,PIX
O0008577,C04260,2025-05-17,Concluído,Site,Cartão
O0008578,C04260,2025-01-19,Concluído,Marketplace,Boleto
O0008579,C03104,2025-12-25,Concluído,Site,Carteira digital
O0008580,C03104,2024-01-23,Concluído,App,PIX
O0008581,C03104,2024-09-21,Concluído,App,Cartão
O0008582,C00917,2025-06-01,Concluído,Site,Cartão
O0008583,C02547,2023-10-26,Concluído,Marketplace,Cartão
O0008584,C01938,2024-04-28,Concluído,Marketplace,Boleto
O0008585,C01938,2025-05-23,Concluído,Site,PIX
O0008586,C01938,2025-12-10,Concluído,App,PIX
O0008587,C04694,2025-10-12,Concluído,App,Carteira digital
O0008588,C04273,2023-01-25,Concluído,Marketplace,Cartão
O0008589,C04273,2025-04-26,Concluído,App,Carteira digital
O0008590,C02642,2023-03-21,Concluído,App,Cartão
O0008591,C02642,2024-06-10,Concluído,Marketplace,PIX
O0008592,C04153,2024-04-21,Concluído,Site,PIX
O0008593,C04153,2024-06-25,Concluído,Marketplace,Carteira digital
O0008594,C04153,2024-03-04,Concluído,Marketplace,Cartão
O0008595,C04153,2024-04-09,Concluído,Marketplace,Cartão
O0008596,C03524,2025-02-02,Concluído,Marketplace,Cartão
O0008597,C03524,2025-10-20,Concluído,Site,Carteira digital
O0008598,C03620,2025-07-12,Concluído,Site,Carteira digital
O0008599,C03620,2025-07-27,Concluído,Site,Cartão
O0008600,C03620,2025-07-20,Concluído,Site,Cartão
O0008601,C04075,2023-03-03,Concluído,Site,PIX
O0008602,C04075,2024-08-25,Concluído,Marketplace,PIX
O0008603,C04075,2023-05-21,Concluído,Site,Cartão
O0008604,C00640,2025-08-24,Concluído,App,Boleto
O0008605,C04967,2025-02-12,Concluído,Marketplace,Cartão
O0008606,C04967,2025-09-28,Concluído,Site,Cartão
O0008607,C04967,2025-01-11,Concluído,Site,Carteira digital
O0008608,C04303,2025-07-22,Concluído,App,PIX
O0008609,C04303,2025-02-20,Concluído,Site,Cartão
O0008610,C03694,2025-09-05,Concluído,Site,Cartão
O0008611,C03694,2025-09-30,Concluído,Site,PIX
O0008612,C03694,2025-05-16,Concluído,Site,Cartão
O0008613,C03694,2025-05-27,Concluído,Site,Cartão
O0008614,C03694,2025-05-30,Concluído,App,Carteira digital
O0008615,C01054,2024-09-08,Concluído,App,Cartão
O0008616,C01054,2025-08-25,Concluído,Marketplace,PIX
O0008617,C04922,2025-08-19,Concluído,Site,PIX
O0008618,C04922,2025-12-28,Concluído,Site,Cartão
O0008619,C02601,2024-12-04,Concluído,App,Cartão
O0008620,C02601,2023-03-10,Concluído,Site,Cartão
