customer_id,signup_date,state,region,customer_segment
C02998,2023-03-19,RJ,Sudeste,Mass Market
C02999,2025-06-30,RS,Sul,Mass Market
C03000,2024-03-31,SC,Sul,Mass Market
C03001,2022-03-06,SP,Sudeste,Mass Market
C03002,2024-12-14,CE,Nordeste,Mass Market
C03003,2022-07-03,PR,Sul,Mass Market
C03004,2024-06-11,DF,Centro-Oeste,Intermediário
C03005,2024-10-12,PA,Norte,Intermediário
C03006,2024-10-20,SP,Sudeste,Premium
C03007,2025-07-08,MG,Sudeste,Intermediário
C03008,2025-08-02,MG,Sudeste,Mass Market
C03009,2024-07-12,MG,Sudeste,Mass Market
C03010,2024-07-14,SP,Sudeste,Mass Market
C03011,2025-11-07,PE,Nordeste,Mass Market
C03012,2023-01-16,MS,Centro-Oeste,Intermediário
C03013,2022-06-23,ES,Sudeste,Mass Market
C03014,2022-05-30,SP,Sudeste,Intermediário
C03015,2024-09-25,SP,Sudeste,Intermediário
C03016,2023-05-28,SP,Sudeste,Mass Market
C03017,2023-11-01,MG,Sudeste,Intermediário
C03018,2024-05-09,GO,Centro-Oeste,Mass Market
C03019,2023-09-01,SP,Sudeste,Mass Market
C03020,2025-02-02,BA,Nordeste,Intermediário
C03021,2022-03-15,PE,Nordeste,Intermediário
C03022,2022-10-20,RN,Nordeste,Mass Market
C03023,2025-02-10,MG,Sudeste,Mass Market
C03024,2022-10-10,PR,Sul,Mass Market
C03025,2025-10-29,PR,Sul,Mass Market
C03026,2025-04-03,ES,Sudeste,Intermediário
C03027,2022-11-21,SC,Sul,Mass Market
C03028,2025-11-09,RJ,Sudeste,Premium
C03029,2023-12-06,RJ,Sudeste,Intermediário
C03030,2023-05-05,SC,Sul,Intermediário
C03031,2025-11-04,RS,Sul,Intermediário
C03032,2023-04-18,PR,Sul,Mass Market
C03033,2022-07-23,SP,Sudeste,Intermediário
C03034,2023-06-17,SE,Nordeste,Mass Market
C03035,2024-01-12,SP,Sudeste,Premium
C03036,2022-08-23,MT,Centro-Oeste,Premium
C03037,2025-11-20,RS,Sul,Mass Market
C03038,2023-01-15,RJ,Sudeste,Mass Market
C03039,2022-04-01,PA,Norte,Mass Market
C03040,2023-01-11,SP,Sudeste,Premium
C03041,2022-05-23,PA,Norte,Intermediário
C03042,2023-07-12,PR,Sul,Mass Market
C03043,2022-05-30,SP,Sudeste,Mass Market
C03044,2023-04-19,RN,Nordeste,Mass Market
C03045,2022-08-01,RJ,Sudeste,Mass Market
C03046,2023-07-29,PE,Nordeste,Premium
C03047,2024-03-24,MG,Sudeste,Mass Market
C03048,2023-03-01,SE,Nordeste,Mass Market
C03049,2022-04-05,MS,Centro-Oeste,Mass Market
C03050,2023-04-07,PI,Nordeste,Mass Market
C03051,2024-08-04,MG,Sudeste,Intermediário
C03052,2025-12-30,SP,Sudeste,Mass Market
C03053,2022-09-16,MG,Sudeste,Mass Market
C03054,2022-03-26,BA,Nordeste,Mass Market
C03055,2022-08-19,RS,Sul,Mass Market
C03056,2024-02-04,MG,Sudeste,Mass Market
C03057,2025-06-03,PR,Sul,Mass Market
C03058,2023-12-15,RN,Nordeste,Mass Market
C03059,2024-02-13,MG,Sudeste,Mass Market
C03060,2025-03-25,MG,Sudeste,Intermediário
C03061,2022-10-25,RS,Sul,Intermediário
C03062,2022-01-17,SP,Sudeste,Premium
C03063,2022-10-06,AL,Nordeste,Mass Market
C03064,2023-09-14,RJ,Sudeste,Mass Market
C03065,2024-04-16,SP,Sudeste,Mass Market
C03066,2023-12-07,SP,Sudeste,Intermediário
C03067,2025-09-02,PA,Norte,Mass Market
C03068,2025-02-11,PA,Norte,Mass Market
C03069,2024-03-31,MG,Sudeste,Intermediário
C03070,2022-08-18,PB,Nordeste,Mass Market
C03071,2022-08-29,AL,Nordeste,Mass Market
C03072,2025-04-15,AL,Nordeste,Mass Market
C03073,2024-03-15,RS,Sul,Mass Market
C03074,2024-02-18,PA,Norte,Intermediário
C03075,2025-09-24,RS,Sul,Mass Market
C03076,2022-01-31,PE,Nordeste,Mass Market
C03077,2024-02-24,RJ,Sudeste,Mass Market
C03078,2023-11-08,ES,Sudeste,Mass Market
C03079,2022-02-15,ES,Sudeste,Mass Market
C03080,2024-08-25,SP,Sudeste,Mass Market
C03081,2023-07-17,PI,Nordeste,Mass Market
C03082,2025-05-20,SC,Sul,Mass Market
C03083,2025-03-12,MG,Sudeste,Mass Market
C03084,2025-03-08,MS,Centro-Oeste,Mass Market
C03085,2024-05-03,SP,Sudeste,Mass Market
C03086,2022-10-20,SP,Sudeste,Mass Market
C03087,2022-09-04,RS,Sul,Premium
C03088,2023-04-10,MG,Sudeste,Intermediário
C03089,2023-04-22,MG,Sudeste,Intermediário
C03090,2023-01-20,MG,Sudeste,Premium
C03091,2025-09-03,SP,Sudeste,Mass Market
C03092,2022-01-26,SP,Sudeste,Intermediário
C03093,2022-06-05,SC,Sul,Mass Market
C03094,2023-08-26,SE,Nordeste,Mass Market
C03095,2025-10-20,SP,Sudeste,Mass Market
C03096,2023-10-16,BA,Nordeste,Mass Market
C03097,2025-08-28,SP,Sudeste,Mass Market
C03098,2022-10-09,PR,Sul,Mass Market
C03099,2023-01-12,MG,Sudeste,Mass Market
C03100,2024-06-22,PA,Norte,Mass Market
C03101,2025-12-25,MT,Centro-Oeste,Intermediário
C03102,2024-08-17,RJ,Sudeste,Mass Market
C03103,2023-11-19,SP,Sudeste,Mass Market
C03104,2022-12-23,MT,Centro-Oeste,Mass Market
C03105,2024-02-03,SP,Sudeste,Intermediário
C03106,2023-10-24,PB,Nordeste,Mass Market
C03107,2024-06-12,MG,Sudeste,Mass Market
C03108,2024-09-13,BA,Nordeste,Mass Market
C03109,2022-07-21,PE,Nordeste,Intermediário
C03110,2024-01-20,MS,Centro-Oeste,Mass Market
C03111,2024-09-14,BA,Nordeste,Intermediário
C03112,2022-10-18,RJ,Sudeste,Premium
C03113,2025-08-23,SP,Sudeste,Mass Market
C03114,2024-07-29,SP,Sudeste,Mass Market
C03115,2022-02-21,MA,Nordeste,Premium
C03116,2024-06-17,SP,Sudeste,Mass Market
C03117,2025-06-30,PR,Sul,Mass Market
C03118,2024-11-22,SP,Sudeste,Intermediário
C03119,2025-12-14,RJ,Sudeste,Mass Market
C03120,2023-01-20,BA,Nordeste,Intermediário
C03121,2025-05-15,RJ,Sudeste,Mass Market
C03122,2025-01-30,RJ,Sudeste,Mass Market
C03123,2024-06-10,MG,Sudeste,Mass Market
C03124,2025-02-15,SP,Sudeste,Mass Market
C03125,2022-02-18,AC,Norte,Mass Market
C03126,2024-07-24,SE,Nordeste,Mass Market
C03127,2023-09-29,SP,Sudeste,Mass Market
C03128,2024-03-15,PR,Sul,Intermediário
C03129,2022-01-29,PB,Nordeste,Mass Market
C03130,2024-03-15,RJ,Sudeste,Mass Market
C03131,2024-09-11,ES,Sudeste,Mass Market
C03132,2024-03-25,MG,Sudeste,Intermediário
C03133,2024-03-31,PA,Norte,Mass Market
C03134,2024-12-17,RJ,Sudeste,Mass Market
C03135,2025-01-13,PE,Nordeste,Premium
C03136,2023-09-16,BA,Nordeste,Intermediário
C03137,2022-11-15,RJ,Sudeste,Intermediário
C03138,2022-10-15,RJ,Sudeste,Intermediário
C03139,2023-07-23,RJ,Sudeste,Intermediário
C03140,2023-09-16,MS,Centro-Oeste,Intermediário
C03141,2023-08-24,PR,Sul,Mass Market
C03142,2024-02-26,GO,Centro-Oeste,Mass Market
C03143,2023-12-02,BA,Nordeste,Mass Market
C03144,2023-08-07,MG,Sudeste,Mass Market
C03145,2023-09-08,MT,Centro-Oeste,Mass Market
C03146,2023-05-11,PR,Sul,Intermediário
C03147,2024-09-22,RJ,Sudeste,Intermediário
C03148,2025-05-17,RJ,Sudeste,Mass Market
C03149,2022-02-23,PA,Norte,Mass Market
C03150,2025-04-17,BA,Nordeste,Intermediário
C03151,2024-02-10,SP,Sudeste,Mass Market
C03152,2023-04-29,ES,Sudeste,Mass Market
C03153,2022-03-30,SP,Sudeste,Mass Market
C03154,2022-11-06,BA,Nordeste,Mass Market
C03155,2022-06-16,RN,Nordeste,Mass Market
C03156,2023-03-18,PR,Sul,Mass Market
C03157,2025-06-16,MG,Sudeste,Mass Market
C03158,2025-04-04,RJ,Sudeste,Intermediário
C03159,2022-02-11,GO,Centro-Oeste,Intermediário
C03160,2023-02-20,MG,Sudeste,Mass Market
C03161,2025-11-27,PE,Nordeste,Mass Market
C03162,2023-11-16,PE,Nordeste,Mass Market
C03163,2023-07-26,RS,Sul,Intermediário
C03164,2024-12-04,GO,Centro-Oeste,Mass Market
C03165,2025-08-02,ES,Sudeste,Mass Market
C03166,2023-08-23,MS,Centro-Oeste,Intermediário
C03167,2023-12-19,RO,Norte,Mass Market
C03168,2022-01-23,RJ,Sudeste,Mass Market
C03169,2024-04-20,SP,Sudeste,Intermediário
C03170,2025-11-14,MT,Centro-Oeste,Mass Market
C03171,2025-12-11,PA,Norte,Intermediário
C03172,2022-04-17,RJ,Sudeste,Intermediário
C03173,2023-09-16,MS,Centro-Oeste,Intermediário
C03174,2025-02-06,GO,Centro-Oeste,Mass Market
C03175,2024-08-19,AL,Nordeste,Intermediário
C03176,2022-05-12,SC,Sul,Mass Market
C03177,2024-07-20,SC,Sul,Mass Market
C03178,2023-07-10,MG,Sudeste,Mass Market
C03179,2024-05-29,SP,Sudeste,Mass Market
C03180,2022-11-30,BA,Nordeste,Mass Market
C03181,2022-12-29,RS,Sul,Mass Market
C03182,2023-12-13,MG,Sudeste,Mass Market
C03183,2025-01-23,RJ,Sudeste,Mass Market
C03184,2024-04-22,RN,Nordeste,Intermediário
C03185,2025-06-13,RJ,Sudeste,Mass Market
C03186,2023-07-06,SP,Sudeste,Mass Market
C03187,2024-03-04,GO,Centro-Oeste,Intermediário
C03188,2024-12-18,SP,Sudeste,Intermediário
C03189,2022-12-26,RJ,Sudeste,Intermediário
C03190,2023-12-11,PE,Nordeste,Mass Market
C03191,2024-04-16,MG,Sudeste,Mass Market
C03192,2022-03-26,SC,Sul,Premium
C03193,2025-04-14,CE,Nordeste,Mass Market
C03194,2024-03-14,SP,Sudeste,Intermediário
C03195,2022-01-29,RS,Sul,Intermediário
C03196,2025-05-01,SP,Sudeste,Mass Market
C03197,2024-11-11,PB,Nordeste,Mass Market
C03198,2024-03-16,MG,Sudeste,Intermediário
C03199,2024-06-10,SP,Sudeste,Mass Market
C03200,2025-10-15,PR,Sul,Intermediário
C03201,2023-04-17,GO,Centro-Oeste,Mass Market
C03202,2024-02-08,RJ,Sudeste,Premium
C03203,2022-10-01,GO,Centro-Oeste,Mass Market
C03204,2025-03-06,PE,Nordeste,Premium
C03205,2022-11-19,PA,Norte,Intermediário
C03206,2024-12-10,MG,Sudeste,Mass Market
C03207,2023-12-31,MG,Sudeste,Mass Market
C03208,2023-05-27,SP,Sudeste,Premium
C03209,2024-06-23,BA,Nordeste,Mass Market
C03210,2022-04-28,BA,Nordeste,Mass Market
C03211,2023-02-22,BA,Nordeste,Mass Market
C03212,2023-04-25,PE,Nordeste,Mass Market
C03213,2022-05-28,SP,Sudeste,Mass Market
C03214,2022-08-13,GO,Centro-Oeste,Intermediário
C03215,2025-11-03,PR,Sul,Mass Market
C03216,2025-02-19,SP,Sudeste,Mass Market
C03217,2023-03-30,CE,Nordeste,Intermediário
C03218,2024-03-19,MS,Centro-Oeste,Intermediário
C03219,2023-01-12,ES,Sudeste,Mass Market
C03220,2023-03-13,MG,Sudeste,Mass Market
C03221,2025-08-10,RJ,Sudeste,Mass Market
C03222,2025-04-02,RJ,Sudeste,Intermediário
C03223,2023-05-12,GO,Centro-Oeste,Mass Market
C03224,2024-04-24,ES,Sudeste,Intermediário
C03225,2023-09-16,MS,Centro-Oeste,Mass Market
C03226,2024-09-07,SP,Sudeste,Premium
C03227,2025-07-05,PA,Norte,Mass Market
C03228,2022-01-30,RJ,Sudeste,Mass Market
C03229,2025-06-07,MG,Sudeste,Mass Market
C03230,2023-06-03,SP,Sudeste,Intermediário
C03231,2025-07-18,MG,Sudeste,Mass Market
C03232,2024-09-18,RS,Sul,Mass Market
C03233,2025-08-24,SP,Sudeste,Mass Market
C03234,2023-02-11,SP,Sudeste,Intermediário
C03235,2025-03-17,MG,Sudeste,Intermediário
C03236,2022-06-11,SP,Sudeste,Mass Market
C03237,2024-05-26,PR,Sul,Intermediário
C03238,2025-06-06,PE,Nordeste,Premium
C03239,2022-10-30,SP,Sudeste,Intermediário
C03240,2022-12-06,MG,Sudeste,Mass Market
C03241,2024-08-11,BA,Nordeste,Mass Market
C03242,2024-06-04,SC,Sul,Mass Market
C03243,2025-01-17,MS,Centro-Oeste,Mass Market
C03244,2023-08-12,PR,Sul,Mass Market
C03245,2025-12-24,RN,Nordeste,Premium
C03246,2023-12-14,GO,Centro-Oeste,Mass Market
C03247,2025-01-29,PE,Nordeste,Intermediário
C03248,2024-06-08,PA,Norte,Intermediário
C03249,2025-02-03,BA,Nordeste,Premium
C03250,2025-04-30,SP,Sudeste,Mass Market
C03251,2024-02-15,MA,Nordeste,Mass Market
C03252,2025-10-27,RN,Nordeste,Intermediário
C03253,2024-08-12,RJ,Sudeste,Intermediário
C03254,2023-10-13,MG,Sudeste,Mass Market
C03255,2022-09-27,GO,Centro-Oeste,Premium
C03256,2025-10-06,ES,Sudeste,Mass Market
C03257,2024-10-02,PA,Norte,Mass Market
C03258,2023-12-09,MG,Sudeste,Mass Market
C03259,2023-10-10,SC,Sul,Mass Market
C03260,2025-12-02,SP,Sudeste,Mass Market
C03261,2024-03-16,PR,Sul,Mass Market
C03262,2025-07-26,SP,Sudeste,Mass Market
C03263,2025-01-06,AL,Nordeste,Mass Market
C03264,2024-10-26,DF,Centro-Oeste,Mass Market
C03265,2022-05-22,SP,Sudeste,Mass Market
C03266,2025-02-03,SP,Sudeste,Mass Market
C03267,2024-12-15,SP,Sudeste,Intermediário
C03268,2025-03-09,GO,Centro-Oeste,Mass Market
C03269,2022-07-25,MT,Centro-Oeste,Mass Market
C03270,2022-04-18,GO,Centro-Oeste,Intermediário
C03271,2023-03-23,MG,Sudeste,Mass Market
C03272,2023-11-21,MG,Sudeste,Mass Market
C03273,2024-09-19,PB,Nordeste,Mass Market
C03274,2025-06-18,PR,Sul,Intermediário
C03275,2024-12-11,DF,Centro-Oeste,Mass Market
C03276,2023-03-06,SE,Nordeste,Mass Market
C03277,2025-09-11,SC,Sul,Intermediário
C03278,2024-01-08,MT,Centro-Oeste,Mass Market
C03279,2022-06-24,SP,Sudeste,Mass Market
C03280,2025-06-28,MG,Sudeste,Mass Market
C03281,2024-05-23,SC,Sul,Intermediário
C03282,2024-06-14,RN,Nordeste,Intermediário
C03283,2022-08-19,SC,Sul,Mass Market
C03284,2024-12-09,SP,Sudeste,Intermediário
C03285,2022-01-10,AC,Norte,Mass Market
C03286,2022-05-24,RJ,Sudeste,Intermediário
C03287,2024-12-27,SP,Sudeste,Intermediário
C03288,2023-02-11,GO,Centro-Oeste,Premium
C03289,2024-09-08,RO,Norte,Mass Market
C03290,2025-07-15,ES,Sudeste,Intermediário
C03291,2025-08-08,SP,Sudeste,Mass Market
C03292,2023-09-07,MA,Nordeste,Mass Market
C03293,2023-11-22,RJ,Sudeste,Mass Market
C03294,2025-07-23,MT,Centro-Oeste,Intermediário
C03295,2025-12-23,SE,Nordeste,Mass Market
C03296,2024-10-22,BA,Nordeste,Mass Market
C03297,2025-03-14,CE,Nordeste,Mass Market
C03298,2025-06-22,MG,Sudeste,Mass Market
C03299,2022-11-05,MT,Centro-Oeste,Mass Market
C03300,2025-08-24,SP,Sudeste,Mass Market
C03301,2022-01-15,BA,Nordeste,Intermediário
C03302,2024-11-22,SP,Sudeste,Mass Market
C03303,2022-04-22,PE,Nordeste,Mass Market
C03304,2024-07-25,MT,Centro-Oeste,Mass Market
C03305,2022-06-10,MA,Nordeste,Intermediário
C03306,2022-10-19,RJ,Sudeste,Mass Market
C03307,2025-04-29,PR,Sul,Mass Market
C03308,2023-05-29,SC,Sul,Premium
C03309,2023-05-23,MS,Centro-Oeste,Mass Market
C03310,2025-02-17,MG,Sudeste,Mass Market
C03311,2024-07-19,ES,Sudeste,Mass Market
C03312,2025-07-30,PA,Norte,Mass Market
C03313,2023-04-17,GO,Centro-Oeste,Mass Market
C03314,2024-07-25,SP,Sudeste,Intermediário
C03315,2022-12-07,MA,Nordeste,Mass Market
C03316,2023-01-13,RO,Norte,Premium
C03317,2023-12-25,RS,Sul,Intermediário
C03318,2023-05-20,BA,Nordeste,Mass Market
C03319,2022-12-13,MG,Sudeste,Mass Market
C03320,2023-09-24,SP,Sudeste,Premium
C03321,2022-02-24,SC,Sul,Intermediário
C03322,2023-02-15,SC,Sul,Mass Market
C03323,2023-01-16,ES,Sudeste,Mass Market
C03324,2023-11-24,BA,Nordeste,Mass Market
C03325,2025-03-08,SP,Sudeste,Intermediário
C03326,2025-09-20,MG,Sudeste,Mass Market
C03327,2024-12-28,MG,Sudeste,Intermediário
C03328,2023-09-04,MA,Nordeste,Intermediário
C03329,2024-05-13,AL,Nordeste,Mass Market
C03330,2023-09-05,GO,Centro-Oeste,Intermediário
C03331,2024-04-12,MG,Sudeste,Intermediário
C03332,2025-10-16,BA,Nordeste,Mass Market
C03333,2025-12-05,RO,Norte,Intermediário
C03334,2024-09-24,MG,Sudeste,Mass Market
C03335,2022-08-24,ES,Sudeste,Mass Market
C03336,2025-06-20,PE,Nordeste,Premium
C03337,2025-01-12,DF,Centro-Oeste,Mass Market
C03338,2024-01-22,MG,Sudeste,Mass Market
C03339,2024-04-18,MG,Sudeste,Mass Market
C03340,2025-05-19,RS,Sul,Premium
C03341,2024-04-27,SP,Sudeste,Mass Market
C03342,2025-08-16,ES,Sudeste,Mass Market
C03343,2025-05-30,MG,Sudeste,Mass Market
C03344,2023-02-24,SP,Sudeste,Mass Market
C03345,2022-03-02,PR,Sul,Mass Market
C03346,2023-11-14,AL,Nordeste,Mass Market
C03347,2025-04-30,PB,Nordeste,Intermediário
C03348,2025-01-14,MG,Sudeste,Mass Market
C03349,2023-07-24,SP,Sudeste,Mass Market
C03350,2023-02-10,DF,Centro-Oeste,Mass Market
C03351,2025-04-22,PR,Sul,Mass Market
C03352,2024-11-29,SP,Sudeste,Mass Market
C03353,2025-06-06,SP,Sudeste,Mass Market
C03354,2022-02-27,PR,Sul,Mass Market
C03355,2025-03-03,MG,Sudeste,Mass Market
C03356,2024-03-13,SP,Sudeste,Mass Market
C03357,2023-10-18,ES,Sudeste,Mass Market
C03358,2022-04-08,RS,Sul,Mass Market
C03359,2025-08-11,GO,Centro-Oeste,Premium
C03360,2025-03-25,ES,Sudeste,Mass Market
C03361,2024-12-24,MG,Sudeste,Mass Market
C03362,2022-10-09,SE,Nordeste,Intermediário
C03363,2022-05-06,MG,Sudeste,Mass Market
C03364,2024-09-28,MG,Sudeste,Mass Market
C03365,2022-08-19,PE,Nordeste,Mass Market
C03366,2025-11-18,MG,Sudeste,Mass Market
C03367,2024-04-19,RJ,Sudeste,Mass Market
C03368,2023-09-30,MT,Centro-Oeste,Mass Market
C03369,2024-09-02,MT,Centro-Oeste,Mass Market
C03370,2022-01-24,BA,Nordeste,Mass Market
C03371,2025-02-02,RJ,Sudeste,Mass Market
C03372,2025-08-13,RJ,Sudeste,Premium
C03373,2024-04-18,GO,Centro-Oeste,Premium
C03374,2022-08-10,SP,Sudeste,Premium
C03375,2024-05-27,RO,Norte,Mass Market
C03376,2022-02-08,MG,Sudeste,Mass Market
C03377,2022-02-08,BA,Nordeste,Mass Market
C03378,2024-07-07,CE,Nordeste,Intermediário
C03379,2023-10-09,PE,Nordeste,Mass Market
C03380,2025-01-13,BA,Nordeste,Mass Market
C03381,2022-02-06,MT,Centro-Oeste,Mass Market
C03382,2023-07-28,RJ,Sudeste,Mass Market
C03383,2025-08-16,GO,Centro-Oeste,Mass Market
C03384,2022-11-05,SC,Sul,Mass Market
C03385,2025-11-21,PB,Nordeste,Mass Market
C03386,2022-10-05,PI,Nordeste,Mass Market
C03387,2024-10-08,RS,Sul,Mass Market
C03388,2023-01-31,SC,Sul,Intermediário
C03389,2025-05-15,MG,Sudeste,Mass Market
C03390,2023-07-19,MG,Sudeste,Mass Market
C03391,2025-01-04,MT,Centro-Oeste,Mass Market
C03392,2022-01-15,RJ,Sudeste,Mass Market
C03393,2024-11-16,PR,Sul,Mass Market
C03394,2024-07-22,PR,Sul,Intermediário
C03395,2022-06-09,SP,Sudeste,Intermediário
C03396,2025-01-25,SP,Sudeste,Mass Market
C03397,2022-07-17,SP,Sudeste,Mass Market
C03398,2023-07-11,PA,Norte,Intermediário
C03399,2023-10-16,BA,Nordeste,Mass Market
C03400,2023-12-31,SC,Sul,Mass Market
C03401,2022-05-31,GO,Centro-Oeste,Mass Market
C03402,2025-09-29,MG,Sudeste,Mass Market
C03403,2022-03-28,SP,Sudeste,Intermediário
C03404,2023-09-09,PE,Nordeste,Intermediário
C03405,2025-09-24,BA,Nordeste,Premium
C03406,2025-06-09,MG,Sudeste,Intermediário
C03407,2023-04-08,SC,Sul,Mass Market
C03408,2022-01-06,RJ,Sudeste,Mass Market
C03409,2022-09-12,SE,Nordeste,Mass Market
C03410,2022-10-30,SP,Sudeste,Mass Market
C03411,2023-02-23,SP,Sudeste,Mass Market
C03412,2023-08-13,CE,Nordeste,Intermediário
C03413,2024-10-20,RJ,Sudeste,Mass Market
C03414,2024-12-15,RS,Sul,Mass Market
C03415,2022-07-14,MT,Centro-Oeste,Mass Market
C03416,2023-07-09,AM,Norte,Mass Market
C03417,2022-08-22,MG,Sudeste,Premium
C03418,2025-06-17,RS,Sul,Mass Market
C03419,2023-06-26,PI,Nordeste,Intermediário
C03420,2022-04-29,RJ,Sudeste,Mass Market
C03421,2025-06-13,PA,Norte,Mass Market
C03422,2024-05-04,GO,Centro-Oeste,Mass Market
C03423,2022-09-19,RJ,Sudeste,Mass Market
C03424,2023-08-05,RJ,Sudeste,Mass Market
C03425,2024-03-16,CE,Nordeste,Mass Market
C03426,2024-03-20,GO,Centro-Oeste,Intermediário
C03427,2024-02-19,SP,Sudeste,Mass Market
C03428,2025-01-13,SE,Nordeste,Intermediário
C03429,2023-03-24,PE,Nordeste,Intermediário
C03430,2025-01-24,SP,Sudeste,Mass Market
C03431,2023-10-11,SC,Sul,Intermediário
C03432,2025-09-01,ES,Sudeste,Premium
C03433,2024-08-11,MG,Sudeste,Premium
C03434,2024-06-02,MG,Sudeste,Mass Market
C03435,2025-12-09,MG,Sudeste,Mass Market
C03436,2023-08-18,CE,Nordeste,Intermediário
C03437,2023-08-28,SP,Sudeste,Mass Market
C03438,2022-04-18,RS,Sul,Mass Market
C03439,2023-04-03,RN,Nordeste,Intermediário
C03440,2023-04-24,DF,Centro-Oeste,Mass Market
C03441,2025-03-10,BA,Nordeste,Mass Market
C03442,2022-09-04,RN,Nordeste,Mass Market
C03443,2024-04-30,RJ,Sudeste,Mass Market
C03444,2023-11-16,RJ,Sudeste,Mass Market
C03445,2024-09-22,PR,Sul,Mass Market
C03446,2025-01-11,RS,Sul,Mass Market
C03447,2025-08-02,SP,Sudeste,Mass Market
C03448,2025-09-08,MG,Sudeste,Mass Market
C03449,2024-03-27,AP,Norte,Mass Market
C03450,2024-08-25,RJ,Sudeste,Premium
C03451,2025-12-15,MT,Centro-Oeste,Mass Market
C03452,2024-06-24,MT,Centro-Oeste,Mass Market
C03453,2023-05-10,BA,Nordeste,Premium
C03454,2022-10-28,SP,Sudeste,Intermediário
C03455,2023-08-17,SP,Sudeste,Intermediário
C03456,2023-01-17,MG,Sudeste,Intermediário
C03457,2024-02-05,MG,Sudeste,Intermediário
C03458,2024-11-13,CE,Nordeste,Mass Market
C03459,2024-02-03,RS,Sul,Intermediário
C03460,2023-11-07,BA,Nordeste,Intermediário
C03461,2023-09-26,RS,Sul,Intermediário
C03462,2024-05-06,PR,Sul,Intermediário
C03463,2022-07-04,SP,Sudeste,Intermediário
C03464,2023-10-25,MG,Sudeste,Intermediário
C03465,2025-06-09,RS,Sul,Mass Market
C03466,2022-11-23,PA,Norte,Mass Market
C03467,2023-03-25,SP,Sudeste,Premium
C03468,2023-11-21,MG,Sudeste,Premium
C03469,2022-05-12,BA,Nordeste,Mass Market
C03470,2022-03-07,CE,Nordeste,Mass Market
C03471,2024-09-19,CE,Nordeste,Intermediário
C03472,2023-02-22,SC,Sul,Mass Market
C03473,2023-12-31,SP,Sudeste,Intermediário
C03474,2025-03-08,MG,Sudeste,Premium
C03475,2022-04-15,SC,Sul,Mass Market
C03476,2025-07-18,MA,Nordeste,Intermediário
C03477,2024-04-09,SP,Sudeste,Mass Market
C03478,2023-06-11,RJ,Sudeste,Mass Market
C03479,2024-12-16,MG,Sudeste,Intermediário
C03480,2023-05-22,SC,Sul,Intermediário
C03481,2023-10-06,RS,Sul,Mass Market
C03482,2023-01-07,MG,Sudeste,Mass Market
C03483,2024-05-14,PB,Nordeste,Premium
C03484,2025-03-22,RJ,Sudeste,Mass Market
C03485,2025-12-25,ES,Sudeste,Mass Market
C03486,2023-02-21,ES,Sudeste,Mass Market
C03487,2022-05-26,RJ,Sudeste,Mass Market
C03488,2023-01-22,ES,Sudeste,Mass Market
C03489,2023-04-12,SP,Sudeste,Intermediário
C03490,2024-06-18,RS,Sul,Premium
C03491,2023-05-15,MG,Sudeste,Mass Market
C03492,2022-08-19,MS,Centro-Oeste,Mass Market
C03493,2023-03-26,MG,Sudeste,Intermediário
C03494,2024-07-01,SP,Sudeste,Mass Market
C03495,2024-05-25,PE,Nordeste,Intermediário
C03496,2025-05-22,MG,Sudeste,Intermediário
C03497,2023-03-12,RJ,Sudeste,Intermediário
C03498,2024-06-04,MG,Sudeste,Mass Market
C03499,2024-12-10,PB,Nordeste,Mass Market
C03500,2023-09-15,MG,Sudeste,Mass Market
C03501,2023-08-06,RJ,Sudeste,Mass Market
C03502,2025-08-02,MG,Sudeste,Mass Market
C03503,2023-12-08,DF,Centro-Oeste,Mass Market
C03504,2023-06-11,MA,Nordeste,Mass Market
C03505,2022-09-24,SP,Sudeste,Intermediário
C03506,2024-12-30,SP,Sudeste,Mass Market
C03507,2023-04-17,GO,Centro-Oeste,Mass Market
C03508,2022-10-29,RS,Sul,Mass Market
C03509,2025-10-22,MG,Sudeste,Intermediário
C03510,2023-01-28,CE,Nordeste,Intermediário
C03511,2023-09-15,MG,Sudeste,Mass Market
C03512,2024-12-31,SC,Sul,Mass Market
C03513,2025-08-10,RS,Sul,Mass Market
C03514,2024-08-23,BA,Nordeste,Intermediário
C03515,2023-10-14,SP,Sudeste,Intermediário
C03516,2024-05-18,MT,Centro-Oeste,Mass Market
C03517,2024-02-08,BA,Nordeste,Mass Market
C03518,2022-12-08,AP,Norte,Intermediário
C03519,2025-08-14,SP,Sudeste,Mass Market
C03520,2023-07-21,RJ,Sudeste,Mass Market
C03521,2025-02-22,RJ,Sudeste,Intermediário
C03522,2025-12-27,RJ,Sudeste,Mass Market
C03523,2023-11-14,SC,Sul,Mass Market
C03524,2024-10-20,RJ,Sudeste,Mass Market
C03525,2025-08-22,DF,Centro-Oeste,Mass Market
C03526,2024-12-24,BA,Nordeste,Mass Market
C03527,2022-03-27,RS,Sul,Intermediário
C03528,2022-10-16,SP,Sudeste,Mass Market
C03529,2024-08-15,PR,Sul,Mass Market
C03530,2025-08-06,DF,Centro-Oeste,Mass Market
C03531,2022-12-15,RJ,Sudeste,Premium
C03532,2025-08-04,RS,Sul,Intermediário
C03533,2022-05-28,PR,Sul,Intermediário
C03534,2022-04-08,RO,Norte,Mass Market
C03535,2022-06-16,PB,Nordeste,Intermediário
C03536,2024-07-25,MG,Sudeste,Intermediário
C03537,2024-10-03,CE,Nordeste,Mass Market
